LOCATION,TIME,UE,CPI,c_ue,c_cpi
OECD,2012-01-01,8.087963,96.08615,-0.20042679073063224,2.238810019826133
OECD,2013-01-01,7.998692,97.62302,-1.1037513401087529,1.599470891486435
OECD,2014-01-01,7.443303,99.31937,-6.943497761884067,1.7376536804536569
OECD,2015-01-01,6.872842,100.0,-7.664084076652528,0.6852943187215078
OECD,2016-01-01,6.454927,101.2011,-6.08067230412107,1.2010999999999967
OECD,2017-01-01,5.925142,103.5082,-8.207451455299179,2.2797183034571815
OECD,2018-01-01,5.486316,106.2064,-7.40616849351458,2.606749996618625
OECD,2019-01-01,5.393427,108.4029,-1.69310335022628,2.068142786122117
OECD,2020-01-01,7.119402,109.8863,32.001452879588435,1.3684135756515767
POL,1998-01-01,10.16667,59.72351,-6.44171581542459,11.597852035774984
POL,1999-01-01,13.39167,63.99618,31.72130107498325,7.154083877521608
POL,2000-01-01,16.075,70.33191,20.037306773539072,9.90016904133964
POL,2001-01-01,18.30833,74.1357,13.893188180404369,5.4083416759192335
POL,2002-01-01,20.03333,75.54819,9.421940723157151,1.9052764052946223
POL,2003-01-01,19.75,76.06396,-1.4142930805812086,0.6827033182396417
POL,2004-01-01,19.14167,78.63694,-3.0801518987341705,3.3826532302551713
POL,2005-01-01,17.925,80.35421,-6.356132981082635,2.183795554608304
POL,2006-01-01,13.96667,81.38651,-22.082733612273362,1.2846868882165683
POL,2007-01-01,9.608334,83.3876,-31.205262242180858,2.458748999066313
POL,2008-01-01,7.041667,86.86067,-26.712924425816162,4.164971770383118
POL,2009-01-01,8.116667,90.15737,15.266271466685364,3.795388637918636
POL,2010-01-01,9.675,92.48406,19.1991737495206,2.580698616208524
POL,2011-01-01,9.65,96.40483,-0.2583979328165411,4.239400822152493
POL,2012-01-01,10.10833,99.8372,4.749533678756478,3.560371404627747
POL,2013-01-01,10.34167,100.8276,2.3083931767166295,0.9920150004206931
POL,2014-01-01,9.016666,100.8818,-12.812282735767045,0.053755122605312906
POL,2015-01-01,7.525,100.0,-16.543431907092934,-0.874092254499819
POL,2016-01-01,6.191667,99.33524,-17.71871096345516,-0.6647600000000011
POL,2017-01-01,4.883333,101.3974,-21.130561446537737,2.0759601527111684
POL,2018-01-01,3.858333,103.2357,-20.98976252489847,1.8129656184478
POL,2019-01-01,3.283333,105.5352,-14.902809062877676,2.2274271400300565
POL,2020-01-01,3.175,109.0965,-3.2994825684753883,3.3745139062606624
PRT,1984-01-01,8.866667,21.60348,8.46075840978592,28.38466406967313
PRT,1985-01-01,9.15,25.80782,3.195484842275014,19.461401589003245
PRT,1986-01-01,8.8,28.99027,-3.8251366120218537,12.331339880702824
PRT,1987-01-01,7.233333,31.78344,-17.803034090909097,9.634853349071948
PRT,1988-01-01,5.841667,34.99408,-19.23962300643424,10.101612663701594
PRT,1989-01-01,5.183333,39.43354,-11.269625605156884,12.686317228514092
PRT,1990-01-01,4.8,44.80856,-7.395492437009167,13.630579450893832
PRT,1991-01-01,4.183333,50.11814,-12.84722916666666,11.849476974935138
PRT,1992-01-01,4.125,54.90906,-1.394414453738208,9.559253396075752
PRT,1993-01-01,5.5,58.63397,33.333333333333336,6.783780308750507
PRT,1994-01-01,6.825,61.81219,24.090909090909097,5.420441426701967
PRT,1995-01-01,7.183333,64.4224,5.250300366300366,4.222807831270814
PRT,1996-01-01,7.241667,66.39951,0.8120742836229288,3.0689791128551724
PRT,1997-01-01,6.741667,67.95118,-6.904487599333137,2.3368696546103833
PRT,1998-01-01,6.083333,69.69939,-9.765151556729219,2.572744137776563
PRT,1999-01-01,5.55,71.33043,-8.767118288609218,2.340106563342969
PRT,2000-01-01,5.075,73.36551,-8.558558558558552,2.853032008919606
PRT,2001-01-01,5.133333,76.57151,1.1494187192118264,4.369900788531291
PRT,2002-01-01,6.141667,79.32835,19.64287140538125,3.60034691754152
PRT,2003-01-01,7.4,81.88192,20.488460217722654,3.218987915417368
PRT,2004-01-01,7.766667,83.81873,4.954959459459454,2.365369546781522
PRT,2005-01-01,8.766666,85.72741,12.87552305255267,2.27715213532823
PRT,2006-01-01,8.866667,88.39153,1.1406959042354172,3.1076641648219594
PRT,2007-01-01,9.133333,90.56063,3.0075111651311675,2.4539681573562535
PRT,2008-01-01,8.783334,92.9048,-3.832105979273945,2.588508935947101
PRT,2009-01-01,10.68333,92.12856,21.631831375193062,-0.8355219536557869
PRT,2010-01-01,11.98333,93.42072,12.1684905361905,1.402561811451313
PRT,2011-01-01,13.46667,96.83339,12.37836227492692,3.653011880019755
PRT,2012-01-01,16.575,99.51891,23.0816527025612,2.7733408899554286
PRT,2013-01-01,17.175,99.79201,3.6199095022624523,0.27442020817953033
PRT,2014-01-01,14.65,99.51443,-14.701601164483261,-0.2781585419514051
PRT,2015-01-01,13.025,100.0,-11.092150170648464,0.4879392867948855
PRT,2016-01-01,11.46667,100.6074,-11.964145873320534,0.6073999999999984
PRT,2017-01-01,9.225,101.9843,-19.549441991441288,1.3685872013390727
PRT,2018-01-01,7.166667,102.9978,-22.312552845528447,0.9937804152207677
PRT,2019-01-01,6.675,103.3461,-6.860469448350265,0.3381625626955226
PRT,2020-01-01,7.116667,103.3332,6.6167340823970004,-0.012482328796153807
SVK,1999-01-01,16.49167,53.68328,29.77055207096447,10.570449340078106
SVK,2000-01-01,18.90833,60.14448,14.653822202360345,12.035777247589934
SVK,2001-01-01,19.45833,64.55285,2.9087708962134715,7.329633575683097
SVK,2002-01-01,18.80833,66.5715,-3.3404716643206203,3.1271276171385054
SVK,2003-01-01,17.69167,72.26612,-5.937050232529964,8.55414103632936
SVK,2004-01-01,18.35833,77.72113,3.7682140804118567,7.548502673175205
SVK,2005-01-01,16.375,79.82666,-10.803433645652948,2.709083102626019
SVK,2006-01-01,13.46667,83.40556,-17.76079389312977,4.483339275374906
SVK,2007-01-01,11.23333,85.70482,-16.584203815791135,2.7567226933072617
SVK,2008-01-01,9.575,89.64568,-14.76258598296321,4.5981777921008415
SVK,2009-01-01,12.11667,91.09355,26.54485639686684,1.6151029252050904
SVK,2010-01-01,14.5,91.96533,19.669843282023866,0.9570161663476735
SVK,2011-01-01,13.68333,95.56972,-5.632206896551726,3.919292194134474
SVK,2012-01-01,13.95833,99.01606,2.0097447039572995,3.6061003422422835
SVK,2013-01-01,14.225,100.4028,1.9104720980231842,1.4005202792355131
SVK,2014-01-01,13.20833,100.3263,-7.147065026362035,-0.07619309421649177
SVK,2015-01-01,11.5,100.0,-12.933731970657913,-0.32523874597189706
SVK,2016-01-01,9.666667,99.47999,-15.942026086956517,-0.5200099999999992
SVK,2017-01-01,8.125,100.7851,-15.948278760404184,1.311932178521529
SVK,2018-01-01,6.541667,103.3189,-19.48717538461538,2.514062098464951
SVK,2019-01-01,5.766667,106.0719,-11.847133154286212,2.6645657280516923
SVK,2020-01-01,6.7,108.1264,16.184964382372005,1.9368937484857012
SVN,1997-01-01,6.916667,50.34565,0.36275693529592123,8.359675870035495
SVN,1998-01-01,7.366667,54.31851,6.506023782842217,7.891168353174513
SVN,1999-01-01,7.408333,57.66213,0.565601784361913,6.155581218998816
SVN,2000-01-01,6.741667,62.80083,-8.998866546630667,8.911741553771947
SVN,2001-01-01,6.191667,68.06333,-8.158219621348843,8.379666319696723
SVN,2002-01-01,6.341667,73.155,2.422610905915973,7.480782970800882
SVN,2003-01-01,6.7,77.21083,5.650454367913042,5.54415966099378
SVN,2004-01-01,6.341667,79.985,-5.348253731343283,3.5929804147941398
SVN,2005-01-01,6.541667,81.94583,3.1537449065048695,2.4514971557166985
SVN,2006-01-01,5.991667,83.96,-8.407642883686997,2.4579286096681097
SVN,2007-01-01,4.858333,87.03083,-18.91517001862753,3.6574916626965233
SVN,2008-01-01,4.391667,91.94583,-9.60547578768273,5.647424022039094
SVN,2009-01-01,5.891667,92.7175,34.15559513050511,0.8392659025428345
SVN,2010-01-01,7.3,94.3875,23.90381194320724,1.8011702213713718
SVN,2011-01-01,8.241667,96.08916,12.899547945205477,1.8028446563369132
SVN,2012-01-01,8.916667,98.585,8.190090669763784,2.5974209785994455
SVN,2013-01-01,10.175,100.3292,14.112145266835695,1.7692346705888387
SVN,2014-01-01,9.791667,100.5292,-3.767400491400495,0.1993437603409604
SVN,2015-01-01,9.025,100.0008,-7.829790371751816,-0.5256184272828242
SVN,2016-01-01,8.025,99.94583,-11.080332409972298,-0.054969560243515354
SVN,2017-01-01,6.6,101.3742,-17.757009345794398,1.4291441673954792
SVN,2018-01-01,5.158333,103.1367,-21.843439393939395,1.7386080482016162
SVN,2019-01-01,4.466667,104.8183,-13.408711690385239,1.6304574414345125
SVN,2020-01-01,5.008333,104.7608,12.126849841279865,-0.05485683320564285
SWE,1984-01-01,3.266667,45.69658,-10.90908991735546,8.044248021956609
SWE,1985-01-01,2.883333,49.0656,-11.734713088294585,7.372586745003688
SWE,1986-01-01,2.691667,51.14397,-6.647376491026187,4.23590050870671
SWE,1987-01-01,2.191667,53.28617,-18.575849092774106,4.188568075571754
SWE,1988-01-01,1.8,56.39004,-17.870734924603045,5.8249072883264095
SWE,1989-01-01,1.558333,60.0234,-13.425944444444447,6.443265512845892
SWE,1990-01-01,1.716667,66.24576,10.16047276159845,10.36655704275333
SWE,1991-01-01,3.1,72.50243,80.58248920728366,9.444634645296542
SWE,1992-01-01,5.558333,74.2239,79.30106451612903,2.3743617972528597
SWE,1993-01-01,9.05,77.73334,62.81860046888159,4.7281805456194
SWE,1994-01-01,9.358334,79.41093,3.4070055248618623,2.158134463281772
SWE,1995-01-01,8.8,81.36058,-5.966168764654036,2.4551406210706834
SWE,1996-01-01,9.558333,81.79434,8.617420454545439,0.5331328758964189
SWE,1997-01-01,9.891666,82.33289,3.487354960326256,0.6584196412612422
SWE,1998-01-01,8.2,82.11295,-17.101932070896865,-0.26713504165833146
SWE,1999-01-01,6.733333,82.49245,-17.88618292682926,0.4621682694386297
SWE,2000-01-01,5.6,83.23418,-16.831679051073227,0.8991489524192696
SWE,2001-01-01,5.825,85.23676,4.017857142857153,2.405958705906647
SWE,2002-01-01,5.95,87.07658,2.1459227467811157,2.1584818568889794
SWE,2003-01-01,6.566667,88.75337,10.364151260504196,1.9256498130725814
SWE,2004-01-01,7.375,89.08501,12.309638969053863,0.37366468450718326
SWE,2005-01-01,7.641667,89.48872,3.615823728813559,0.45317388413606713
SWE,2006-01-01,7.041667,90.70596,-7.851689951943727,1.360216125563092
SWE,2007-01-01,6.116667,92.71252,-13.136094052729286,2.212158936413873
SWE,2008-01-01,6.166667,95.8991,0.817438647551039,3.4370546717962216
SWE,2009-01-01,8.3,95.42492,34.5945873192115,-0.49445719511445263
SWE,2010-01-01,8.575,96.52992,3.3132530120481753,1.1579784400133675
SWE,2011-01-01,7.766667,99.38832,-9.426623906705531,2.961154427559858
SWE,2012-01-01,7.966667,100.2713,2.5751071856177195,0.8884142522984627
SWE,2013-01-01,8.0,100.2269,0.4184058402340632,-0.044279868716169034
SWE,2014-01-01,7.933333,100.0468,-0.8333374999999976,-0.17969227822071313
SWE,2015-01-01,7.4,100.0,-6.72268515641534,-0.04677810784553291
SWE,2016-01-01,6.95,100.9843,-6.0810810810810825,0.9843000000000046
SWE,2017-01-01,6.683333,102.7964,-3.8369352517985607,1.7944373531331117
SWE,2018-01-01,6.325,104.8046,-5.361591289854927,1.9535703584950328
SWE,2019-01-01,6.766667,106.6745,6.982877470355727,1.784177412060159
SWE,2020-01-01,8.291667,107.205,22.536944702613567,0.4973072290003736
TUR,2006-01-01,9.066667,49.41062,-4.645041354777958,9.597234662013996
TUR,2007-01-01,9.158334,53.7371,1.0110330510649532,8.75617427994224
TUR,2008-01-01,10.025,59.34948,9.463140348452027,10.444143803815244
TUR,2009-01-01,13.04167,63.0594,30.091471321695757,6.250973049805991
TUR,2010-01-01,11.15,68.46135,-14.504814184073048,8.566446873899846
TUR,2011-01-01,9.141666,72.89208,-18.011964125560535,6.471870624812411
TUR,2012-01-01,8.433333,79.37334,-7.748401658953647,8.891583283122104
TUR,2013-01-01,9.05,85.32085,7.312257206018089,7.493082689981288
TUR,2014-01-01,9.958333,92.87565,10.036828729281755,8.854576577706387
TUR,2015-01-01,10.30833,100.0,3.5146143435854187,7.670848064051241
TUR,2016-01-01,10.90833,107.7751,5.820535431054299,7.775099999999996
TUR,2017-01-01,10.925,119.7859,0.15281899245806915,11.144318121718285
TUR,2018-01-01,10.975,139.3499,0.4576659038901504,16.33247318757883
TUR,2019-01-01,13.7,160.4988,24.829157175398628,15.176831845591565
TUR,2020-01-01,13.13333,180.2064,-4.136277372262763,12.278970310058403
USA,1960-01-01,5.508333,12.47801,0.6088219178082325,1.45795897127338
USA,1961-01-01,6.683333,12.61161,21.331317478445833,1.0706835464950042
USA,1962-01-01,5.541667,12.7628,-17.082285141261103,1.1988160115956623
USA,1963-01-01,5.666667,12.92101,2.255638962066829,1.2396182655843577
USA,1964-01-01,5.191667,13.08626,-8.382352448096924,1.278924789935141
USA,1965-01-01,4.525,13.2937,-12.84109708885411,1.585174068068341
USA,1966-01-01,3.783333,13.69452,-16.39043093922653,3.015112421673434
USA,1967-01-01,3.841667,14.07424,1.5418679772570993,2.772787947295699
USA,1968-01-01,3.583333,14.67546,-6.724528700691653,4.271775953799279
USA,1969-01-01,3.508333,15.47709,-2.0930234505138143,5.4623841433249885
USA,1970-01-01,4.933333,16.38068,40.61758105630225,5.838242201860952
USA,1971-01-01,5.958333,17.08387,20.777028430880286,4.292801031459007
USA,1972-01-01,5.616667,17.6429,-5.734254866252021,3.272267934607322
USA,1973-01-01,4.891667,18.73283,-12.908011103382126,6.177725884066672
USA,1974-01-01,5.591667,20.80371,14.310050132194203,11.054816597385441
USA,1975-01-01,8.466666,22.70583,51.41577636865714,9.143176866049373
USA,1976-01-01,7.716667,24.01023,-8.858256603012329,5.7447800851147095
USA,1977-01-01,7.066667,25.5713,-8.423325770050726,6.501686989254167
USA,1978-01-01,6.066667,27.52264,-14.150942728729117,7.630976915526385
USA,1979-01-01,5.833333,30.62017,-3.846164623837111,11.25447994814452
USA,1980-01-01,7.141667,34.76896,22.428584138776245,13.549206291147298
USA,1981-01-01,7.6,38.36223,6.417731322392933,10.33470658886546
USA,1982-01-01,9.708333,40.71438,27.741223684210528,6.131421452819614
USA,1983-01-01,9.616667,42.0223,-0.9441991740497574,3.2124276484131724
USA,1984-01-01,7.525,43.82949,-21.750435987853166,4.300549946100043
USA,1985-01-01,7.191667,45.38352,-4.429674418604658,3.54562647203971
USA,1986-01-01,6.991667,46.24493,-2.7809963948553262,1.8980678448917128
USA,1987-01-01,6.191667,47.9396,-11.442192541492608,3.6645530656009258
USA,1988-01-01,5.491667,49.89445,-11.305517560941183,4.077735316940484
USA,1989-01-01,5.266667,52.30286,-4.097116595015678,4.827009817725225
USA,1990-01-01,5.616667,55.12614,6.645569199647512,5.397945733751456
USA,1991-01-01,6.816667,57.46072,21.364983895253186,4.234978179136073
USA,1992-01-01,7.508333,59.2011,10.146688990381966,3.0288169030948353
USA,1993-01-01,6.9,60.94851,-8.102104688217745,2.9516512362101417
USA,1994-01-01,6.083333,62.53771,-11.835753623188417,2.6074468432452216
USA,1995-01-01,5.608333,64.29215,-7.808219605929836,2.805411327021744
USA,1996-01-01,5.416667,66.17669,-3.4175217484411085,2.931213219654323
USA,1997-01-01,4.95,67.72369,-8.615390239052912,2.337681138177221
USA,1998-01-01,4.508333,68.77496,-8.922565656565652,1.552292853505159
USA,1999-01-01,4.216667,70.27977,-6.469486615119163,2.188020174784553
USA,2000-01-01,3.991667,72.65302,-5.335967957630993,3.37686079507659
USA,2001-01-01,4.733333,74.70631,18.580357529824003,2.8261591878768484
USA,2002-01-01,5.775,75.89118,22.00705084556697,1.5860373775655678
USA,2003-01-01,5.991667,77.61398,3.751809523809511,2.270092519315146
USA,2004-01-01,5.533333,79.69189,-7.6495239137956075,2.6772367555432703
USA,2005-01-01,5.066667,82.39564,-8.433723399621892,3.3927542689726637
USA,2006-01-01,4.616667,85.05367,-8.881578363054059,3.2259352557975114
USA,2007-01-01,4.616667,87.47998,0.0,2.8526811365106304
USA,2008-01-01,5.775,90.83842,25.090243675794696,3.8390955279139316
USA,2009-01-01,9.266666,90.51545,60.46174891774892,-0.3555433923223213
USA,2010-01-01,9.616667,91.99994,3.776989480358943,1.6400404571816125
USA,2011-01-01,8.95,94.90424,-6.93241223804464,3.156849884902106
USA,2012-01-01,8.066667,96.86812,-9.869642458100545,2.069327987874939
USA,2013-01-01,7.375,98.28708,-8.574383943207284,1.4648369349998724
USA,2014-01-01,6.166667,99.88152,-16.384176271186437,1.6222274585835612
USA,2015-01-01,5.291667,100.0,-14.18918842220603,0.11862054161771392
USA,2016-01-01,4.866667,101.2616,-8.031495557071159,1.2616000000000014
USA,2017-01-01,4.35,103.4186,-10.616444478325722,2.130126326267802
USA,2018-01-01,3.9,105.9446,-10.344827586206891,2.4425006720261115
USA,2019-01-01,3.666667,107.8646,-5.982897435897437,1.812267921158796
USA,2020-01-01,8.091666,109.1952,120.68177993802,1.2335835853468182
