date,mois_jour,year,allcause,allcause_per100k,covid,covid_per100k
2002-05-14,05/14,2002,1442.0,2.4075867365679366,,
2002-05-15,05/15,2002,1454.0,2.4276221324339664,,
2002-05-16,05/16,2002,1465.0,2.445987911977827,,
2002-05-17,05/17,2002,1588.0,2.6513507196046344,,
2002-05-18,05/18,2002,1427.0,2.382542491735399,,
2002-05-19,05/19,2002,1404.0,2.344141316325508,,
2002-05-20,05/20,2002,1455.0,2.4292917487561354,,
2002-05-21,05/21,2002,1479.0,2.4693625404881954,,
2002-05-22,05/22,2002,1380.0,2.304070524593448,,
2002-05-23,05/23,2002,1408.0,2.350819781614185,,
2002-05-24,05/24,2002,1457.0,2.432630981400474,,
2002-05-25,05/25,2002,1419.0,2.3691855611580457,,
2002-05-26,05/26,2002,1297.0,2.1654923698534074,,
2002-05-27,05/27,2002,1365.0,2.279026279760911,,
2002-05-28,05/28,2002,1431.0,2.3892209570240754,,
2002-05-29,05/29,2002,1445.0,2.412595585534444,,
2002-05-30,05/30,2002,1480.0,2.471032156810365,,
2002-05-31,05/31,2002,1446.0,2.414265201856613,,
2002-06-01,06/01,2002,1433.0,2.392560189668414,,
2002-06-02,06/02,2002,1441.0,2.405917120245767,,
2002-06-03,06/03,2002,1585.0,2.646341870638127,,
2002-06-04,06/04,2002,1481.0,2.472701773132534,,
2002-06-05,06/05,2002,1458.0,2.4343005977226433,,
2002-06-06,06/06,2002,1373.0,2.292383210338264,,
2002-06-07,06/07,2002,1375.0,2.295722442982602,,
2002-06-08,06/08,2002,1329.0,2.2189200921628207,,
2002-06-09,06/09,2002,1313.0,2.192206231008114,,
2002-06-10,06/10,2002,1443.0,2.4092563528901056,,
2002-06-11,06/11,2002,1431.0,2.3892209570240754,,
2002-06-12,06/12,2002,1489.0,2.486058703709887,,
2002-06-13,06/13,2002,1467.0,2.4493271446221656,,
2002-06-14,06/14,2002,1593.0,2.6596988012154803,,
2002-06-15,06/15,2002,1535.0,2.562861054529669,,
2002-06-16,06/16,2002,1436.0,2.3975690386349213,,
2002-06-17,06/17,2002,1645.0,2.746518849968277,,
2002-06-18,06/18,2002,1662.0,2.7749023274451527,,
2002-06-19,06/19,2002,1476.0,2.464353691521688,,
2002-06-20,06/20,2002,1561.0,2.606271078906067,,
2002-06-21,06/21,2002,1452.0,2.424282899789628,,
2002-06-22,06/22,2002,1498.0,2.50108525060941,,
2002-06-23,06/23,2002,1503.0,2.5094333322202558,,
2002-06-24,06/24,2002,1473.0,2.4593448425551805,,
2002-06-25,06/25,2002,1355.0,2.262330116539219,,
2002-06-26,06/26,2002,1376.0,2.2973920593047716,,
2002-06-27,06/27,2002,1438.0,2.4009082712792598,,
2002-06-28,06/28,2002,1333.0,2.2255985574514976,,
